smiles,pIC50
CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](Cc2ccccc2)NC1=O,5.962573502059376
CC(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nccs2)NC(=O)[C@H](CC(C)C)NC1=O,5.100234198055614
CC(=O)N[C@H]1CCCCn2cc(nn2)C[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.020451625295905
CC(=O)N[C@H]1CCC[C@H]2CC[C@@H](C(=O)N[C@H]3CCCN(C(=N)N)C3O)N2C1=O.Cl,5.366531544420414
CC(=O)N[C@H]1CSc2ccccc2N(CC(=O)NCc2ccc(C(=N)N)cc2)C1=O.O=C(O)C(F)(F)F,4.0
CC(=O)N[C@H]1Cc2ccc(cc2)OC/C=C/C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,6.913640169325252
CC(=O)N[C@H]1Cc2ccc(cc2)OC/C=C\CNC(=O)CC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.906578314837765
CC(=O)N[C@H]1Cc2ccc(cc2)OC/C=C\CNC(=O)C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.497572880015567
CC(=O)N[C@H]1Cc2ccc(cc2)OC/C=C\C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,5.866461091629782
CC(=O)N[C@H]1Cc2ccc(cc2)OCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,5.954677021213342
CC(=O)N[C@H]1Cc2ccc(cc2)OCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.577410160148518
CC(=O)N[C@H]1Cc2ccc(cc2)OCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,5.020907099361674
CC(=O)N[C@H]1Cc2ccc(cc2)OCCCC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](Cc2ccccc2)NC1=O,5.060480747381382
CC(=O)N[C@H]1Cc2ccc(cc2)Oc2cccc(c2)C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,6.019996628416254
CC(=O)N[C@H]1Cc2cn(nn2)CCCC[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](CC(C)C)NC1=O,5.367542707815276
CC(=O)Nc1c(CCc2ccccc2)ccn(CC(=O)N[C@H]2CCCN(C(=N)N)C2O)c1=O,6.3260580013659125
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)Cc2ccccc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c2nccs2)cc1,5.338187314462739
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C(Cc2ccc(NC(=N)N)cc2)NC(=O)OCc2ccccc2)cc1,6.4089353929735005
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C(Cc2ccc(NC(=N)N)cc2)NC(=O)[C@H](C)NC(=O)[C@@H](CO)NC(=O)OCc2ccccc2)cc1,5.823908740944319
CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C(Cc2ccc(NC(=N)N)cc2)NS(C)(=O)=O)cc1,5.628932137728264
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)cc1,5.301029995663981
CC(=O)Nc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1,6.958607314841775
CC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(CC(=O)NC(CCCN=C(N)N)C(=O)c3nccs3)C(=O)C2)s1,5.3979400086720375
CC(=O)O.N=C(N)CCCC[C@H]1C(=O)O[C@H]2CCC[C@@H]21,6.886056647693163
CC(=O)O.N=C(N)c1ccc(C[C@H]2C(=O)O[C@H]3CCC[C@@H]32)cc1,4.774690718274137
CC(=O)OCC(=O)N1C(=O)C[C@H]2C(C(=O)OCc3ccccc3)CC[C@@H]21,5.207608310501746
CC(=O)OCC(=O)N1C(=O)[C@H](C)[C@H]2C(C(=O)OCc3ccccc3)CC[C@@H]21,4.616184634019569
CC(=O)OCC(Cc1cccc(C(=N)N)c1)C(/C=C/c1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,5.42021640338319
CC(=O)OC[C@]12C[C@@H]3OC(=O)[C@H](CC(=O)C=C(C)C)[C@H]3[C@]1(C)[C@@H](O)C[C@H]1C2=CC[C@@H]2[C@]1(C)CC[C@@H](OC(C)=O)[C@@]2(C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,7.154901959985743
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2CC[C@@]2(C)[C@H]4[C@H](C[C@]32C)OC(=O)[C@@H]4CC(=O)C=C(C)C)[C@]1(C)C(=O)O,7.7447274948966935
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2C[C@H](O)[C@@]2(C)[C@H]4[C@H](C[C@]32C)OC(=O)[C@@H]4CC(=O)C=C(C)C)[C@]1(C)C(=O)O,7.045757490560675
CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC=C3[C@@H]2C[C@H](O)[C@@]2(C)[C@H]4[C@H](C[C@]32CO)OC(=O)[C@@H]4CC(=O)C=C(C)C)[C@]1(C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,6.886056647693163
CC(=O)O[C@@H]1CC[C@]2(C)C3CC[C@@]4(C)[C@H]5[C@@H](C[C@]4(C)C3=CCC2[C@]1(C)C(=O)O)OC(=O)[C@@H]5CC(=O)C=C(C)C,5.3979400086720375
CC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1,6.3872161432802645
CC(C(=O)N[C@H]1CCCC(C(=N)N)C1O)N1CCC[C@H](NS(=O)(=O)Cc2ccccc2)C1=O,6.543633966870957
CC(C)(C(=O)N1CCCC1)c1ccc2c(c1)nc1n2CCNC1Cc1ccc(C(=N)N)cc1,6.8326826652518236
CC(C)(C(=O)N1CCCCC1)c1ccc2c(c1)nc1n2CCNC1Cc1ccc(C(=N)N)cc1,5.999132278468773
CC(C)(C)C(=O)Oc1cn(-c2ccccc2)c(CSc2nc3cc(C(=O)O)ccc3o2)cc1=O,5.075720713938118
CC(C)(C)C(=O)n1nc(-c2ccc(=O)[nH]c2)cc1NCc1ccc(Cl)s1,6.721246399047171
CC(C)(C)C(=O)n1nc(-c2ccc[nH]c2=O)cc1NCc1ccc(Cl)s1,9.0
CC(C)(C)C(=O)n1nc(-c2cccc(=O)[nH]2)cc1NCc1ccc(Cl)s1,9.0
CC(C)(C)C(=O)n1nc(-c2ccccc2)cc1NCc1ccc(F)cc1,4.962573502059376
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1ccc(Cl)s1,8.096910013008056
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1ccc(F)cc1,7.327902142064283
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1ccccc1,7.154901959985743
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1ccco1,6.638272163982407
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1cccs1,7.3979400086720375
CC(C)(C)C(=O)n1nc(-c2ccccn2)cc1NCc1ccsc1,6.886056647693163
CC(C)(C)C(=O)n1nc(-c2ccccn2)nc1NCc1ccc(F)cc1,9.0
CC(C)(C)C(=O)n1nc(-c2cccnc2)cc1NCc1ccc(F)cc1,5.657577319177793
CC(C)(C)C(=O)n1nc(-c2cccnn2)cc1NCc1ccc(Cl)s1,8.698970004336019
CC(C)(C)C(=O)n1nc(-c2cccnn2)cc1NCc1ccc(F)cc1,8.301029995663981
CC(C)(C)C(=O)n1nc(-c2ccncn2)cc1NCc1ccc(F)cc1,7.619788758288394
CC(C)(C)C(=O)n1nc(-c2ncccn2)cc1NCc1ccc(F)cc1,7.6020599913279625
CC(C)(C)C(=O)n1nc(C2(C)CCNCC2)cc1NCc1ccc(Cl)s1,6.119186407719209
CC(C)(C)C(=O)n1nc(C2CCCN2)cc1NCc1ccc(Cl)s1,7.721246399047171
CC(C)(C)C(=O)n1nc(C2CCCNC2)cc1NCc1ccc(Cl)s1,7.522878745280337
CC(C)(C)C(=O)n1nc(C2CCCO2)cc1NCc1ccc(Cl)s1,7.920818753952375
CC(C)(C)C(=O)n1nc(C2CCNCC2)c(F)c1NCc1ccc(Cl)s1,8.0
CC(C)(C)C(=O)n1nc(C2CCNCC2)cc1NCc1ccc(Cl)s1,6.6777807052660805
CC(C)(C)C(=O)n1nc(C2CCOCC2)c(F)c1NCc1ccc(Cl)s1,8.096910013008056
CC(C)(C)C(=O)n1nc(C2CCOCC2)cc1NCc1ccc(Cl)s1,6.443697499232712
CC(C)(C)C1CCC(Nc2nc(Cl)c(-c3ccccc3)n(CC(=O)NCc3ccc(C(=N)N)cc3)c2=O)CC1,4.823908740944319
CC(C)(C)CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2[nH]1.O=C(O)C(F)(F)F,7.035740369803151
CC(C)(C)CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2o1.O=C(O)C(F)(F)F,7.167491087293763
CC(C)(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nccs1,6.356547323513812
CC(C)(C)OC(=O)NC(C(=O)N1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1ccc(Cl)c(Cl)c1,7.552841968657781
CC(C)(C)OC(=O)NC(C(=O)N1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1cccc(C(F)(F)F)c1,7.568636235841013
CC(C)(C)OC(=O)NC(C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1cccc2ccccc12,7.1651091923957315
CC(C)(C)OC(=O)NN(Cc1ccccc1)C(=O)[C@@H]1CCCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(=O)NCCc1ccccc1,6.055517327849832
CC(C)(C)OC(=O)NN1CCO[C@H](CC(=O)NCc2ccc(C(=N)N)cc2)C1=O,4.262012673666569
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1ccc2ccccc2c1,7.7447274948966935
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1cccc2ccccc12,7.638272163982407
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)C1CCCCC1,7.920818753952375
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc(F)cc1,7.522878745280337
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc(O)cc1,7.050609993355087
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc2ccccc2c1,7.7447274948966935
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1cccc(C(F)(F)F)c1,7.568636235841013
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1cccc2ccccc12,7.638272163982407
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccccc1,7.795880017344075
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccsc1,7.136677139879544
CC(C)(C)OC(=O)N[C@@H](CC(=O)O)C(=O)N1CCCC1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C(=O)NCCc1ccccc1,8.638272163982407
CC(C)(C)OC(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C=O)CCCN=C(N)N,6.698970004336019
CC(C)(C)OC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@H](C=O)CCCN=C(N)N,4.102372908709558
CC(C)(C)OC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)NC(C=O)CCCN=C(N)N,4.376750709602099
CC(C)(C)OC(=O)N[C@@H](CN1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1ccccc1,4.107905397309519
CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC(C=O)CCCN=C(N)N)c1cccc2ccccc12,7.259637310505756
CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N)c1ccc(F)cc1,7.070581074285707
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C=O)CCCN=C(N)N,5.26440110030182
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,8.045757490560675
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC=O)CCCN=C(N)N,6.721246399047171
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,7.346787486224656
CC(C)(C)OC(=O)N[C@H]1CCCN(CC(=O)N[C@H]2CCCC(C(=N)N)C2O)C1=O,5.835647144215563
CC(C)(CO)C(=O)n1nc(-c2ccccn2)cc1NCc1ccc(Cl)s1,9.0
CC(C)(CO)C(=O)n1nc(C2CCNCC2)c(F)c1NCc1ccc(Cl)s1,7.522878745280337
CC(C)(CO)C(=O)n1nc(C2CCNCC2)cc1NCc1ccc(Cl)s1,6.6777807052660805
CC(C)(CO)C(=O)n1nc(C2CCOCC2)c(F)c1NCc1ccc(Cl)s1,8.397940008672037
CC(C)(CO)C(=O)n1nc(C2CCOCC2)cc1NCc1ccc(Cl)s1,7.468521082957745
CC(C)(NC(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C(=O)NCc1ccc(C(=N)N)nc1,6.235823867609669
CC(C)=CC(=O)C[C@@H]1C(=O)O[C@H]2CCCC21,7.721246399047171
CC(C)=CC(=O)C[C@@H]1C(=O)O[C@H]2CCC[C@@H]21,7.6777807052660805
CC(C)=CC(=O)C[C@H]1C(=O)O[C@H]2C[C@]3(C)C4=CC[C@@H]5[C@](C)(CC[C@H]6OC(=O)[C@@]56C)[C@H]4CC[C@@]3(C)[C@@H]21,7.849485002168009
CC(C)=CCc1ccc(-c2ccc(C(=O)NCC(C)C)cc2C(=O)O)c(C(=O)Nc2ccc(C(=N)N)cc2)c1,7.88672530753565
CC(C)C(=O)n1nc(-c2ccccn2)nc1NCc1ccc(F)cc1,8.154901959985743
CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccc[nH]3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.701583619938705
CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.927382523454764
CC(C)CNC(=O)c1ccc(-c2ccc(-c3cccn3C)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.0611801749737895
CC(C)CNC(=O)c1ccc(-c2ccc(-c3cccnc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.301029995663981
CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccco3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.833569886156718
CC(C)CNC(=O)c1ccc(-c2ccc(-c3cccs3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,8.095825631715837
CC(C)CNC(=O)c1ccc(-c2ccc(-c3ccncc3)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,7.451119437362485
