smiles,pIC50
C=CCOc1c(OC)c(OC)cc2oc(C)cc(=O)c12,4.67264106561367
C=CCOc1c(OC)cc2oc(C)cc(=O)c2c1O,4.744486287180466
C=CCOc1cc2oc(C)cc(=O)c2c(O)c1OCC=C,4.8683813356508745
C=CCSS/C=C/C[S+]([O-])CC=C,5.468521082957745
C=CCc1ccc(-n2c(-c3cc(NCCCC)c(Oc4ccccc4)c(S(N)(=O)=O)c3)n[nH]c2=S)cc1,5.338187314462739
C=CCc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,6.823908740944319
C=CCn1c(-c2ccc(C)cc2)cs/c1=N\NC(=O)c1cc(NCCCC)c(Oc2ccccc2)c(S(N)(=O)=O)c1,5.818156412055227
C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\NC(=O)c1cc(NCCCC)c(Oc2ccccc2)c(S(N)(=O)=O)c1,5.818156412055227
C=CCn1c(-c2ccc(OC)cc2)cs/c1=N\NC(=O)c1cc(NCCCC)c(Oc2ccccc2)c(S(N)(=O)=O)c1,5.818156412055227
C=CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,7.1249387366083
C=C[C@@H]1[C@@H](O)C[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]24C)C[C@]13CCC(=O)O,5.327902142064283
C=Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,7.7447274948966935
C=Cc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,6.136677139879544
C=Cc1cncc(-c2ccc(C(C)C(=O)O)cc2)c1,6.721246399047171
C=Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,6.681255135243744
C=Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,6.80453244644831
CC#CCSc1ccccc1OC(C)=O,4.698970004336019
CC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,6.200659450546418
CC(=O)/N=C/Cc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,5.568636235841013
CC(=O)N(CN1C(=O)/C(=C\c2nnc(-c3ccc(-c4ccncc4)cc3)s2)c2ccccc21)C1C(c2ccc(O)cc2)=NNC1S,4.148008252037843
CC(=O)N/C=C/c1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](NC(C)=O)O2,5.191789027075778
CC(=O)N1CCN(c2c(/C=N/Nc3nc4ccccc4nc3O)c(C)nn2-c2ccccc2)CC1,6.337242168318426
CC(=O)N1N=C(C)/C(=N\Nc2cccc(-c3nc4ccccc4[nH]3)c2)C1=O,6.920818753952375
CC(=O)N1N=C(C)/C(=N\Nc2cccc(-c3nc4ccccc4s3)c2)C1=O,7.0
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1,4.702677285794698
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(C)cc1,5.169411331314856
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(Cl)cc1,4.663540266151471
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccc(F)cc1,4.707079700399993
CC(=O)N1N=C(c2ccc(S(C)(=O)=O)cc2)CC1c1ccccc1OCc1ccccc1,5.494850021680094
CC(=O)N1N=C(c2nnn(-c3ccc(S(N)(=O)=O)cc3)c2C)CC1c1ccccc1,5.583359492661719
CC(=O)N1NC(c2ccccc2)=CC1c1nnc2n(Cc3ccccc3)c(=O)c3c4c(sc3n12)CCCC4,6.267606240177032
CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc(O)cc2)S1,4.853871964321762
CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)S1,4.698970004336019
CC(=O)NCCc1cc(O)c(O)cc1C(=O)c1ccc(O)c(O)c1,6.114638779968488
CC(=O)NCCc1ccc(NC(=O)c2ccc(O)c(O)c2)c(O)c1,5.163675884293248
CC(=O)NCCc1ccc2c(c1)O[C@H](NC(C)=O)[C@@H](c1ccc(O)c(O)c1)O2,5.585026652029182
CC(=O)NCCc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,5.443697499232712
CC(=O)NCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)ccc1S(N)(=O)=O,5.164309428507575
CC(=O)NCc1cc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)ccc1S(N)(=O)=O,5.301029995663981
CC(=O)NS(=O)(=O)c1cc(-c2ccn(C(F)F)c(=O)c2)ccc1C(=O)O,5.585026652029182
CC(=O)NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,9.744848165775572
CC(=O)NS(=O)(=O)c1ccc(-c2ccn(C(F)F)c(=O)c2)cc1C(=O)O,4.7544873321858505
CC(=O)NS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,5.267606240177032
CC(=O)N[C@H]1Oc2cc(CCO)ccc2O[C@@H]1c1ccc(O)c(O)c1,5.886056647693163
CC(=O)N[C@H]1Oc2ccc(CCO)cc2O[C@@H]1c1ccc(O)c(O)c1,5.6020599913279625
CC(=O)Nc1c(C#N)cnn1-c1ccc(S(=O)(=O)NC(C)=O)cc1,7.212964817973776
CC(=O)Nc1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,5.455931955649724
CC(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,7.154901959985743
CC(=O)Nc1ccc(-c2cc(C)nn2-c2ccc(Br)cc2)cc1,6.259637310505756
CC(=O)Nc1ccc(/C(=C\c2ccc(S(C)(=O)=O)cc2)C(=O)O)cc1,5.6020599913279625
